id	myclass	myid	male	female	age	years
Leukaemia	O	O-Leu	680656	531343	50-59 years	59
Leukaemia	O	O-Leu	732418	510607	60-69 years	60
Leukaemia	O	O-Leu	732418	510607	60-69 years	69
Leukaemia	O	O-Leu	846782	658063	70+ years	70
Leukaemia	O	O-Leu	846782	658063	70+ years	75
Liver_cancer	O	O-Liv	0	0	0-27 days	0
Liver_cancer	O	O-Liv	0	0	0-27 days	0.07
Liver_cancer	O	O-Liv	8360	6510	1-59 months	0.08
Liver_cancer	O	O-Liv	8360	6510	1-59 months	4.9
Liver_cancer	O	O-Liv	137223	68931	5-14 years	5
Liver_cancer	O	O-Liv	137223	68931	5-14 years	14
Liver_cancer	O	O-Liv	552500	183175	15-29 years	15
Liver_cancer	O	O-Liv	552500	183175	15-29 years	29
Liver_cancer	O	O-Liv	4220988	1122231	30-49 years	30
Liver_cancer	O	O-Liv	4220988	1122231	30-49 years	49
Liver_cancer	O	O-Liv	4277933	1321962	50-59 years	50
Liver_cancer	O	O-Liv	4277933	1321962	50-59 years	59
Liver_cancer	O	O-Liv	3428395	1355456	60-69 years	60
Liver_cancer	O	O-Liv	3428395	1355456	60-69 years	69
Liver_cancer	O	O-Liv	2928730	1652535	70+ years	70
Liver_cancer	O	O-Liv	2928730	1652535	70+ years	75
Lymphomas_multiple_myeloma	O	O-Lym	92	116	0-27 days	0
Lymphomas_multiple_myeloma	O	O-Lym	92	116	0-27 days	0.07
Lymphomas_multiple_myeloma	O	O-Lym	143633	107212	1-59 months	0.08
Lymphomas_multiple_myeloma	O	O-Lym	143633	107212	1-59 months	4.9
Lymphomas_multiple_myeloma	O	O-Lym	340685	143747	5-14 years	5
Lymphomas_multiple_myeloma	O	O-Lym	340685	143747	5-14 years	14
Lymphomas_multiple_myeloma	O	O-Lym	571216	343415	15-29 years	15
Lymphomas_multiple_myeloma	O	O-Lym	571216	343415	15-29 years	29
Lymphomas_multiple_myeloma	O	O-Lym	1068445	643493	30-49 years	30
Lymphomas_multiple_myeloma	O	O-Lym	1068445	643493	30-49 years	49
Lymphomas_multiple_myeloma	O	O-Lym	1016003	647119	50-59 years	50
Lymphomas_multiple_myeloma	O	O-Lym	1016003	647119	50-59 years	59
Lymphomas_multiple_myeloma	O	O-Lym	1127440	759111	60-69 years	60
Lymphomas_multiple_myeloma	O	O-Lym	1127440	759111	60-69 years	69
Lymphomas_multiple_myeloma	O	O-Lym	1172009	1020489	70+ years	70
Lymphomas_multiple_myeloma	O	O-Lym	1172009	1020489	70+ years	75
Melanoma_and_other_skin_cancers	O	O-Mel	0	0	0-27 days	0
Melanoma_and_other_skin_cancers	O	O-Mel	0	0	0-27 days	0.07
Melanoma_and_other_skin_cancers	O	O-Mel	836	593	1-59 months	0.08
Melanoma_and_other_skin_cancers	O	O-Mel	836	593	1-59 months	4.9
Melanoma_and_other_skin_cancers	O	O-Mel	550	1442	5-14 years	5
Melanoma_and_other_skin_cancers	O	O-Mel	550	1442	5-14 years	14
Melanoma_and_other_skin_cancers	O	O-Mel	62444	51189	15-29 years	15
Melanoma_and_other_skin_cancers	O	O-Mel	62444	51189	15-29 years	29
Melanoma_and_other_skin_cancers	O	O-Mel	276484	224436	30-49 years	30
Melanoma_and_other_skin_cancers	O	O-Mel	276484	224436	30-49 years	49
Melanoma_and_other_skin_cancers	O	O-Mel	321349	210110	50-59 years	50
Melanoma_and_other_skin_cancers	O	O-Mel	321349	210110	50-59 years	59
Melanoma_and_other_skin_cancers	O	O-Mel	382009	224476	60-69 years	60
Melanoma_and_other_skin_cancers	O	O-Mel	382009	224476	60-69 years	69
Melanoma_and_other_skin_cancers	O	O-Mel	497977	371057	70+ years	70
Melanoma_and_other_skin_cancers	O	O-Mel	497977	371057	70+ years	75
Mouth_and_oropharynx_cancers	O	O-Mou	0	0	0-27 days	0
Mouth_and_oropharynx_cancers	O	O-Mou	0	0	0-27 days	0.07
Mouth_and_oropharynx_cancers	O	O-Mou	1332	1592	1-59 months	0.08
Mouth_and_oropharynx_cancers	O	O-Mou	1332	1592	1-59 months	4.9
Mouth_and_oropharynx_cancers	O	O-Mou	38229	33098	5-14 years	5
Mouth_and_oropharynx_cancers	O	O-Mou	38229	33098	5-14 years	14
Mouth_and_oropharynx_cancers	O	O-Mou	244411	143408	15-29 years	15
Mouth_and_oropharynx_cancers	O	O-Mou	244411	143408	15-29 years	29
Mouth_and_oropharynx_cancers	O	O-Mou	1972326	705017	30-49 years	30
Mouth_and_oropharynx_cancers	O	O-Mou	1972326	705017	30-49 years	49
Mouth_and_oropharynx_cancers	O	O-Mou	2160302	660011	50-59 years	50
Mouth_and_oropharynx_cancers	O	O-Mou	2160302	660011	50-59 years	59
Mouth_and_oropharynx_cancers	O	O-Mou	1663916	569497	60-69 years	60
Mouth_and_oropharynx_cancers	O	O-Mou	1663916	569497	60-69 years	69
Mouth_and_oropharynx_cancers	O	O-Mou	955340	440914	70+ years	70
Mouth_and_oropharynx_cancers	O	O-Mou	955340	440914	70+ years	75
Oesophagus_cancer	O	O-Oes	0	0	0-27 days	0
Oesophagus_cancer	O	O-Oes	0	0	0-27 days	0.07
Oesophagus_cancer	O	O-Oes	266	0	1-59 months	0.08
Oesophagus_cancer	O	O-Oes	266	0	1-59 months	4.9
Oesophagus_cancer	O	O-Oes	60	86	5-14 years	5
Oesophagus_cancer	O	O-Oes	60	86	5-14 years	14
Oesophagus_cancer	O	O-Oes	48475	50703	15-29 years	15
Oesophagus_cancer	O	O-Oes	48475	50703	15-29 years	29
Oesophagus_cancer	O	O-Oes	975182	457011	30-49 years	30
Oesophagus_cancer	O	O-Oes	975182	457011	30-49 years	49
Oesophagus_cancer	O	O-Oes	2137129	617335	50-59 years	50
Oesophagus_cancer	O	O-Oes	2137129	617335	50-59 years	59
Oesophagus_cancer	O	O-Oes	2344453	793351	60-69 years	60
Oesophagus_cancer	O	O-Oes	2344453	793351	60-69 years	69
Oesophagus_cancer	O	O-Oes	1925426	937143	70+ years	70
Oesophagus_cancer	O	O-Oes	1925426	937143	70+ years	75
Other_malignant_neoplasms	O	O-omn	1133	1479	0-27 days	0
Other_malignant_neoplasms	O	O-omn	1133	1479	0-27 days	0.07
Other_malignant_neoplasms	O	O-omn	626703	503841	1-59 months	0.08
Other_malignant_neoplasms	O	O-omn	626703	503841	1-59 months	4.9
Other_malignant_neoplasms	O	O-omn	1069509	872185	5-14 years	5
Other_malignant_neoplasms	O	O-omn	1069509	872185	5-14 years	14
Other_malignant_neoplasms	O	O-omn	1733279	1248356	15-29 years	15
Other_malignant_neoplasms	O	O-omn	1733279	1248356	15-29 years	29
Other_malignant_neoplasms	O	O-omn	4046260	2985152	30-49 years	30
Other_malignant_neoplasms	O	O-omn	4046260	2985152	30-49 years	49
Other_malignant_neoplasms	O	O-omn	4439393	2944603	50-59 years	50
Other_malignant_neoplasms	O	O-omn	4439393	2944603	50-59 years	59
Other_malignant_neoplasms	O	O-omn	4480586	2965001	60-69 years	60
Other_malignant_neoplasms	O	O-omn	4480586	2965001	60-69 years	69
Other_malignant_neoplasms	O	O-omn	4053917	3418201	70+ years	70
Other_malignant_neoplasms	O	O-omn	4053917	3418201	70+ years	75
Other_neoplasms	O	O-one	3569	2531	0-27 days	0
Other_neoplasms	O	O-one	3569	2531	0-27 days	0.07
Other_neoplasms	O	O-one	122686	111776	1-59 months	0.08
Other_neoplasms	O	O-one	122686	111776	1-59 months	4.9
Other_neoplasms	O	O-one	157673	130564	5-14 years	5
Other_neoplasms	O	O-one	157673	130564	5-14 years	14
Other_neoplasms	O	O-one	323681	162851	15-29 years	15
Other_neoplasms	O	O-one	323681	162851	15-29 years	29
Other_neoplasms	O	O-one	480039	565706	30-49 years	30
Other_neoplasms	O	O-one	480039	565706	30-49 years	49
Other_neoplasms	O	O-one	483106	392482	50-59 years	50
Other_neoplasms	O	O-one	483106	392482	50-59 years	59
Other_neoplasms	O	O-one	543727	405188	60-69 years	60
Other_neoplasms	O	O-one	543727	405188	60-69 years	69
Other_neoplasms	O	O-one	694495	652270	70+ years	70
Other_neoplasms	O	O-one	694495	652270	70+ years	75
Ovary_cancer	O	O-Ova	0	0	0-27 days	0
Ovary_cancer	O	O-Ova	0	0	0-27 days	0.07
Ovary_cancer	O	O-Ova	0	383	1-59 months	0.08
Ovary_cancer	O	O-Ova	0	383	1-59 months	4.9
Ovary_cancer	O	O-Ova	0	2748	5-14 years	5
Ovary_cancer	O	O-Ova	0	2748	5-14 years	14
Ovary_cancer	O	O-Ova	0	231120	15-29 years	15
Ovary_cancer	O	O-Ova	0	231120	15-29 years	29
Ovary_cancer	O	O-Ova	0	1164103	30-49 years	30
Ovary_cancer	O	O-Ova	0	1164103	30-49 years	49
Ovary_cancer	O	O-Ova	0	1258044	50-59 years	50
Ovary_cancer	O	O-Ova	0	1258044	50-59 years	59
Ovary_cancer	O	O-Ova	0	1048491	60-69 years	60
Ovary_cancer	O	O-Ova	0	1048491	60-69 years	69
Ovary_cancer	O	O-Ova	0	836825	70+ years	70
Ovary_cancer	O	O-Ova	0	836825	70+ years	75
Pancreas_cancer	O	O-Pan	0	0	0-27 days	0
Pancreas_cancer	O	O-Pan	0	0	0-27 days	0.07
Pancreas_cancer	O	O-Pan	132	123	1-59 months	0.08
Pancreas_cancer	O	O-Pan	132	123	1-59 months	4.9
Pancreas_cancer	O	O-Pan	381	280	5-14 years	5
Pancreas_cancer	O	O-Pan	381	280	5-14 years	14
Pancreas_cancer	O	O-Pan	34667	26663	15-29 years	15
Pancreas_cancer	O	O-Pan	34667	26663	15-29 years	29
Pancreas_cancer	O	O-Pan	500857	329510	30-49 years	30
Pancreas_cancer	O	O-Pan	500857	329510	30-49 years	49
Pancreas_cancer	O	O-Pan	1107157	684557	50-59 years	50
Pancreas_cancer	O	O-Pan	1107157	684557	50-59 years	59
Pancreas_cancer	O	O-Pan	1359712	963413	60-69 years	60
Pancreas_cancer	O	O-Pan	1359712	963413	60-69 years	69
Pancreas_cancer	O	O-Pan	1311576	1370778	70+ years	70
Pancreas_cancer	O	O-Pan	1311576	1370778	70+ years	75
Prostate_cancer	O	O-Pro	0	0	0-27 days	0
Prostate_cancer	O	O-Pro	0	0	0-27 days	0.07
Prostate_cancer	O	O-Pro	441	6	1-59 months	0.08
Prostate_cancer	O	O-Pro	441	6	1-59 months	4.9
Prostate_cancer	O	O-Pro	186	0	5-14 years	5
Prostate_cancer	O	O-Pro	186	0	5-14 years	14
Prostate_cancer	O	O-Pro	37619	0	15-29 years	15
Prostate_cancer	O	O-Pro	37619	0	15-29 years	29
Prostate_cancer	O	O-Pro	94386	0	30-49 years	30
Prostate_cancer	O	O-Pro	94386	0	30-49 years	49
Prostate_cancer	O	O-Pro	415310	0	50-59 years	50
Prostate_cancer	O	O-Pro	415310	0	50-59 years	59
Prostate_cancer	O	O-Pro	1431509	0	60-69 years	60
Prostate_cancer	O	O-Pro	1431509	0	60-69 years	69
Prostate_cancer	O	O-Pro	3853377	0	70+ years	70
Prostate_cancer	O	O-Pro	3853377	0	70+ years	75
Stomach_cancer	O	O-Sto	0	0	0-27 days	0
Stomach_cancer	O	O-Sto	0	0	0-27 days	0.07
Stomach_cancer	O	O-Sto	496	75	1-59 months	0.08
Stomach_cancer	O	O-Sto	496	75	1-59 months	4.9
Stomach_cancer	O	O-Sto	655	495	5-14 years	5
Stomach_cancer	O	O-Sto	655	495	5-14 years	14
Stomach_cancer	O	O-Sto	222284	148389	15-29 years	15
Stomach_cancer	O	O-Sto	222284	148389	15-29 years	29
Stomach_cancer	O	O-Sto	1896005	1237622	30-49 years	30
Stomach_cancer	O	O-Sto	1896005	1237622	30-49 years	49
Stomach_cancer	O	O-Sto	2997868	1292936	50-59 years	50
Stomach_cancer	O	O-Sto	2997868	1292936	50-59 years	59
Stomach_cancer	O	O-Sto	3474164	1445676	60-69 years	60
Stomach_cancer	O	O-Sto	3474164	1445676	60-69 years	69
Stomach_cancer	O	O-Sto	3583478	2074584	70+ years	70
Stomach_cancer	O	O-Sto	3583478	2074584	70+ years	75
Trachea_bronchus_lung_cancers	O	O-Tra	0	0	0-27 days	0
Trachea_bronchus_lung_cancers	O	O-Tra	0	0	0-27 days	0.07
Trachea_bronchus_lung_cancers	O	O-Tra	2663	1645	1-59 months	0.08
Trachea_bronchus_lung_cancers	O	O-Tra	2663	1645	1-59 months	4.9
Trachea_bronchus_lung_cancers	O	O-Tra	3244	2068	5-14 years	5
Trachea_bronchus_lung_cancers	O	O-Tra	3244	2068	5-14 years	14
Trachea_bronchus_lung_cancers	O	O-Tra	153009	95882	15-29 years	15
Trachea_bronchus_lung_cancers	O	O-Tra	153009	95882	15-29 years	29
Trachea_bronchus_lung_cancers	O	O-Tra	2972079	1490787	30-49 years	30
Trachea_bronchus_lung_cancers	O	O-Tra	2972079	1490787	30-49 years	49
Trachea_bronchus_lung_cancers	O	O-Tra	6848837	2637958	50-59 years	50
Trachea_bronchus_lung_cancers	O	O-Tra	6848837	2637958	50-59 years	59
Trachea_bronchus_lung_cancers	O	O-Tra	8478893	3239277	60-69 years	60
Trachea_bronchus_lung_cancers	O	O-Tra	8478893	3239277	60-69 years	69
Trachea_bronchus_lung_cancers	O	O-Tra	8626676	3982285	70+ years	70
Trachea_bronchus_lung_cancers	O	O-Tra	8626676	3982285	70+ years	75
CancUterus	O	O-Ute	0	0	0-27 days	0
CancUterus	O	O-Ute	0	0	0-27 days	0.07
CancUterus	O	O-Ute	0	49	1-59 months	0.08
CancUterus	O	O-Ute	0	49	1-59 months	4.9
CancUterus	O	O-Ute	0	58	5-14 years	5
CancUterus	O	O-Ute	0	58	5-14 years	14
CancUterus	O	O-Ute	0	33339	15-29 years	15
CancUterus	O	O-Ute	0	33339	15-29 years	29
CancUterus	O	O-Ute	0	350687	30-49 years	30
CancUterus	O	O-Ute	0	350687	30-49 years	49
CancUterus	O	O-Ute	0	564044	50-59 years	50
CancUterus	O	O-Ute	0	564044	50-59 years	59
CancUterus	O	O-Ute	0	588496	60-69 years	60
CancUterus	O	O-Ute	0	588496	60-69 years	69
CancUterus	O	O-Ute	0	553565	70+ years	70
CancUterus	O	O-Ute	0	553565	70+ years	75
Alch	P	P-Alc	158	106	0-27 days	0
Alch	P	P-Alc	158	106	0-27 days	0.07
Alch	P	P-Alc	8918	6021	1-59 months	0.08
Alch	P	P-Alc	8918	6021	1-59 months	4.9
Alch	P	P-Alc	324964	81533	5-14 years	5
Alch	P	P-Alc	324964	81533	5-14 years	14
Alch	P	P-Alc	8564205	1455084	15-29 years	15
Alch	P	P-Alc	8564205	1455084	15-29 years	29
Alch	P	P-Alc	11387524	1996784	30-49 years	30
Alch	P	P-Alc	11387524	1996784	30-49 years	49
Alch	P	P-Alc	4483846	906442	50-59 years	50
Alch	P	P-Alc	4483846	906442	50-59 years	59
Alch	P	P-Alc	1715194	376692	60-69 years	60
Alch	P	P-Alc	1715194	376692	60-69 years	69
Alch	P	P-Alc	555996	167716	70+ years	70
Alch	P	P-Alc	555996	167716	70+ years	75
anxiety	P	P-anx	0	0	0-27 days	0
anxiety	P	P-anx	0	0	0-27 days	0.07
anxiety	P	P-anx	137	227	1-59 months	0.08
anxiety	P	P-anx	137	227	1-59 months	4.9
anxiety	P	P-anx	1004116	1763147	5-14 years	5
anxiety	P	P-anx	1004116	1763147	5-14 years	14
anxiety	P	P-anx	3486971	6160566	15-29 years	15
anxiety	P	P-anx	3486971	6160566	15-29 years	29
anxiety	P	P-anx	3278565	5952432	30-49 years	30
anxiety	P	P-anx	3278565	5952432	30-49 years	49
anxiety	P	P-anx	1042753	1990593	50-59 years	50
anxiety	P	P-anx	1042753	1990593	50-59 years	59
anxiety	P	P-anx	553979	1142993	60-69 years	60
anxiety	P	P-anx	553979	1142993	60-69 years	69
anxiety	P	P-anx	331829	842665	70+ years	70
anxiety	P	P-anx	331829	842665	70+ years	75
Bipolar	P	P-Bip	0	0	0-27 days	0
Bipolar	P	P-Bip	0	0	0-27 days	0.07
Bipolar	P	P-Bip	0	0	1-59 months	0.08
Bipolar	P	P-Bip	0	0	1-59 months	4.9
Bipolar	P	P-Bip	23732	28297	5-14 years	5
Bipolar	P	P-Bip	23732	28297	5-14 years	14
Bipolar	P	P-Bip	1908265	2230361	15-29 years	15
Bipolar	P	P-Bip	1908265	2230361	15-29 years	29
Bipolar	P	P-Bip	3205238	3698870	30-49 years	30
Bipolar	P	P-Bip	3205238	3698870	30-49 years	49
Bipolar	P	P-Bip	633204	741663	50-59 years	50
Bipolar	P	P-Bip	633204	741663	50-59 years	59
Bipolar	P	P-Bip	253758	316652	60-69 years	60
Bipolar	P	P-Bip	253758	316652	60-69 years	69
Bipolar	P	P-Bip	99029	148168	70+ years	70
Bipolar	P	P-Bip	99029	148168	70+ years	75
Drugs	P	P-Dru	0	0	0-27 days	0
Drugs	P	P-Dru	0	0	0-27 days	0.07
Drugs	P	P-Dru	0	0	1-59 months	0.08
Drugs	P	P-Dru	0	0	1-59 months	4.9
Drugs	P	P-Dru	166939	127870	5-14 years	5
Drugs	P	P-Dru	166939	127870	5-14 years	14
Drugs	P	P-Dru	5107509	2361407	15-29 years	15
Drugs	P	P-Dru	5107509	2361407	15-29 years	29
Drugs	P	P-Dru	4247195	1794452	30-49 years	30
Drugs	P	P-Dru	4247195	1794452	30-49 years	49
Drugs	P	P-Dru	602925	310626	50-59 years	50
Drugs	P	P-Dru	602925	310626	50-59 years	59
Drugs	P	P-Dru	182242	103989	60-69 years	60
Drugs	P	P-Dru	182242	103989	60-69 years	69
Drugs	P	P-Dru	94386	80009	70+ years	70
Drugs	P	P-Dru	94386	80009	70+ years	75
EatingDisorders	P	P-Eat	0	0	0-27 days	0
EatingDisorders	P	P-Eat	0	0	0-27 days	0.07
EatingDisorders	P	P-Eat	0	0	1-59 months	0.08
EatingDisorders	P	P-Eat	0	0	1-59 months	4.9
EatingDisorders	P	P-Eat	15489	45947	5-14 years	5
EatingDisorders	P	P-Eat	15489	45947	5-14 years	14
EatingDisorders	P	P-Eat	59355	927035	15-29 years	15
EatingDisorders	P	P-Eat	59355	927035	15-29 years	29
EatingDisorders	P	P-Eat	53526	914498	30-49 years	30
EatingDisorders	P	P-Eat	53526	914498	30-49 years	49
EatingDisorders	P	P-Eat	10918	132086	50-59 years	50
EatingDisorders	P	P-Eat	10918	132086	50-59 years	59
EatingDisorders	P	P-Eat	9143	53484	60-69 years	60
EatingDisorders	P	P-Eat	9143	53484	60-69 years	69
EatingDisorders	P	P-Eat	21567	48901	70+ years	70
EatingDisorders	P	P-Eat	21567	48901	70+ years	75
IntellectualDis	P	P-Int	381	267	0-27 days	0
IntellectualDis	P	P-Int	381	267	0-27 days	0.07
IntellectualDis	P	P-Int	82076	53493	1-59 months	0.08
IntellectualDis	P	P-Int	82076	53493	1-59 months	4.9
IntellectualDis	P	P-Int	587807	364104	5-14 years	5
IntellectualDis	P	P-Int	587807	364104	5-14 years	14
IntellectualDis	P	P-Int	780472	473613	15-29 years	15
IntellectualDis	P	P-Int	780472	473613	15-29 years	29
IntellectualDis	P	P-Int	454447	315529	30-49 years	30
IntellectualDis	P	P-Int	454447	315529	30-49 years	49
IntellectualDis	P	P-Int	46964	48994	50-59 years	50
IntellectualDis	P	P-Int	46964	48994	50-59 years	59
IntellectualDis	P	P-Int	9602	10701	60-69 years	60
IntellectualDis	P	P-Int	9602	10701	60-69 years	69
IntellectualDis	P	P-Int	3994	4217	70+ years	70
IntellectualDis	P	P-Int	3994	4217	70+ years	75
Other_mental_and_behavioural_disorders	P	P-Oth	0	0	0-27 days	0
Other_mental_and_behavioural_disorders	P	P-Oth	0	0	0-27 days	0.07
Other_mental_and_behavioural_disorders	P	P-Oth	20644	9651	1-59 months	0.08
Other_mental_and_behavioural_disorders	P	P-Oth	20644	9651	1-59 months	4.9
Other_mental_and_behavioural_disorders	P	P-Oth	100227	105332	5-14 years	5
Other_mental_and_behavioural_disorders	P	P-Oth	100227	105332	5-14 years	14
Other_mental_and_behavioural_disorders	P	P-Oth	146493	165771	15-29 years	15
Other_mental_and_behavioural_disorders	P	P-Oth	146493	165771	15-29 years	29
Other_mental_and_behavioural_disorders	P	P-Oth	175709	150184	30-49 years	30
Other_mental_and_behavioural_disorders	P	P-Oth	175709	150184	30-49 years	49
Other_mental_and_behavioural_disorders	P	P-Oth	114432	84207	50-59 years	50
Other_mental_and_behavioural_disorders	P	P-Oth	114432	84207	50-59 years	59
Other_mental_and_behavioural_disorders	P	P-Oth	120656	92532	60-69 years	60
Other_mental_and_behavioural_disorders	P	P-Oth	120656	92532	60-69 years	69
Other_mental_and_behavioural_disorders	P	P-Oth	174530	195355	70+ years	70
Other_mental_and_behavioural_disorders	P	P-Oth	174530	195355	70+ years	75
pediatricBahav	P	P-ped	0	0	0-27 days	0
pediatricBahav	P	P-ped	0	0	0-27 days	0.07
pediatricBahav	P	P-ped	1	0	1-59 months	0.08
pediatricBahav	P	P-ped	1	0	1-59 months	4.9
pediatricBahav	P	P-ped	2915204	1129731	5-14 years	5
pediatricBahav	P	P-ped	2915204	1129731	5-14 years	14
pediatricBahav	P	P-ped	1548263	585661	15-29 years	15
pediatricBahav	P	P-ped	1548263	585661	15-29 years	29
pediatricBahav	P	P-ped	24210	5451	30-49 years	30
pediatricBahav	P	P-ped	24210	5451	30-49 years	49
pediatricBahav	P	P-ped	215	32	50-59 years	50
pediatricBahav	P	P-ped	215	32	50-59 years	59
pediatricBahav	P	P-ped	3	0	60-69 years	60
pediatricBahav	P	P-ped	3	0	60-69 years	69
pediatricBahav	P	P-ped	0	0	70+ years	70
pediatricBahav	P	P-ped	0	0	70+ years	75
Pervasive_developmental_disorders	P	P-Per	0	0	0-27 days	0
Pervasive_developmental_disorders	P	P-Per	0	0	0-27 days	0.07
Pervasive_developmental_disorders	P	P-Per	438766	108943	1-59 months	0.08
Pervasive_developmental_disorders	P	P-Per	438766	108943	1-59 months	4.9
Pervasive_developmental_disorders	P	P-Per	1213209	335289	5-14 years	5
Pervasive_developmental_disorders	P	P-Per	1213209	335289	5-14 years	14
Pervasive_developmental_disorders	P	P-Per	1737839	484854	15-29 years	15
Pervasive_developmental_disorders	P	P-Per	1737839	484854	15-29 years	29
Pervasive_developmental_disorders	P	P-Per	1682192	481500	30-49 years	30
Pervasive_developmental_disorders	P	P-Per	1682192	481500	30-49 years	49
Pervasive_developmental_disorders	P	P-Per	540234	160195	50-59 years	50
Pervasive_developmental_disorders	P	P-Per	540234	160195	50-59 years	59
Pervasive_developmental_disorders	P	P-Per	305328	96985	60-69 years	60
Pervasive_developmental_disorders	P	P-Per	305328	96985	60-69 years	69
Pervasive_developmental_disorders	P	P-Per	183209	72273	70+ years	70
Pervasive_developmental_disorders	P	P-Per	183209	72273	70+ years	75
Schizophrenia	P	P-Sch	0	0	0-27 days	0
Schizophrenia	P	P-Sch	0	0	0-27 days	0.07
Schizophrenia	P	P-Sch	0	0	1-59 months	0.08
Schizophrenia	P	P-Sch	0	0	1-59 months	4.9
Schizophrenia	P	P-Sch	14208	11346	5-14 years	5
Schizophrenia	P	P-Sch	14208	11346	5-14 years	14
Schizophrenia	P	P-Sch	1495828	1243591	15-29 years	15
Schizophrenia	P	P-Sch	1495828	1243591	15-29 years	29
Schizophrenia	P	P-Sch	4060187	3314402	30-49 years	30
Schizophrenia	P	P-Sch	4060187	3314402	30-49 years	49
Schizophrenia	P	P-Sch	1242202	964320	50-59 years	50
Schizophrenia	P	P-Sch	1242202	964320	50-59 years	59
Schizophrenia	P	P-Sch	608250	491922	60-69 years	60
Schizophrenia	P	P-Sch	608250	491922	60-69 years	69
Schizophrenia	P	P-Sch	338445	324837	70+ years	70
Schizophrenia	P	P-Sch	338445	324837	70+ years	75
Unipolar_depressive_disorders	P	P-Uni	0	0	0-27 days	0
Unipolar_depressive_disorders	P	P-Uni	0	0	0-27 days	0.07
Unipolar_depressive_disorders	P	P-Uni	1731	2759	1-59 months	0.08
Unipolar_depressive_disorders	P	P-Uni	1731	2759	1-59 months	4.9
Unipolar_depressive_disorders	P	P-Uni	3084015	4796559	5-14 years	5
Unipolar_depressive_disorders	P	P-Uni	3084015	4796559	5-14 years	14
Unipolar_depressive_disorders	P	P-Uni	8598453	13222569	15-29 years	15
Unipolar_depressive_disorders	P	P-Uni	8598453	13222569	15-29 years	29
Unipolar_depressive_disorders	P	P-Uni	10379302	16511919	30-49 years	30
Unipolar_depressive_disorders	P	P-Uni	10379302	16511919	30-49 years	49
Unipolar_depressive_disorders	P	P-Uni	3783804	6321185	50-59 years	50
Unipolar_depressive_disorders	P	P-Uni	3783804	6321185	50-59 years	59
Unipolar_depressive_disorders	P	P-Uni	2012581	3600032	60-69 years	60
Unipolar_depressive_disorders	P	P-Uni	2012581	3600032	60-69 years	69
Unipolar_depressive_disorders	P	P-Uni	1288466	2896867	70+ years	70
Unipolar_depressive_disorders	P	P-Uni	1288466	2896867	70+ years	75
Asthma	R	R-Ast	574	276	0-27 days	0
Asthma	R	R-Ast	574	276	0-27 days	0.07
Asthma	R	R-Ast	551980	477636	1-59 months	0.08
Asthma	R	R-Ast	551980	477636	1-59 months	4.9
Asthma	R	R-Ast	3083629	3082646	5-14 years	5
Asthma	R	R-Ast	3083629	3082646	5-14 years	14
Asthma	R	R-Ast	2344644	2194742	15-29 years	15
Asthma	R	R-Ast	2344644	2194742	15-29 years	29
Asthma	R	R-Ast	2252309	1929548	30-49 years	30
Asthma	R	R-Ast	2252309	1929548	30-49 years	49
Asthma	R	R-Ast	1671041	1195637	50-59 years	50
Asthma	R	R-Ast	1671041	1195637	50-59 years	59
Asthma	R	R-Ast	1698143	1259782	60-69 years	60
Asthma	R	R-Ast	1698143	1259782	60-69 years	69
Asthma	R	R-Ast	1796284	1663547	70+ years	70
Asthma	R	R-Ast	1796284	1663547	70+ years	75
COPD	R	R-COP	1519	1163	0-27 days	0
COPD	R	R-COP	1519	1163	0-27 days	0.07
COPD	R	R-COP	878266	640016	1-59 months	0.08
COPD	R	R-COP	878266	640016	1-59 months	4.9
COPD	R	R-COP	803761	583812	5-14 years	5
COPD	R	R-COP	803761	583812	5-14 years	14
COPD	R	R-COP	2994542	2380473	15-29 years	15
COPD	R	R-COP	2994542	2380473	15-29 years	29
COPD	R	R-COP	7429084	5674333	30-49 years	30
COPD	R	R-COP	7429084	5674333	30-49 years	49
COPD	R	R-COP	8351353	5728601	50-59 years	50
COPD	R	R-COP	8351353	5728601	50-59 years	59
COPD	R	R-COP	12508818	8873860	60-69 years	60
COPD	R	R-COP	12508818	8873860	60-69 years	69
COPD	R	R-COP	19222459	16304544	70+ years	70
COPD	R	R-COP	19222459	16304544	70+ years	75
Other_respiratory_diseases	R	R-Oth	0	0	0-27 days	0
Other_respiratory_diseases	R	R-Oth	0	0	0-27 days	0.07
Other_respiratory_diseases	R	R-Oth	1193192	859542	1-59 months	0.08
Other_respiratory_diseases	R	R-Oth	1193192	859542	1-59 months	4.9
Other_respiratory_diseases	R	R-Oth	535442	511978	5-14 years	5
Other_respiratory_diseases	R	R-Oth	535442	511978	5-14 years	14
Other_respiratory_diseases	R	R-Oth	1417666	1179651	15-29 years	15
Other_respiratory_diseases	R	R-Oth	1417666	1179651	15-29 years	29
Other_respiratory_diseases	R	R-Oth	2200186	1650271	30-49 years	30
Other_respiratory_diseases	R	R-Oth	2200186	1650271	30-49 years	49
Other_respiratory_diseases	R	R-Oth	1333921	855565	50-59 years	50
Other_respiratory_diseases	R	R-Oth	1333921	855565	50-59 years	59
Other_respiratory_diseases	R	R-Oth	1546830	970091	60-69 years	60
Other_respiratory_diseases	R	R-Oth	1546830	970091	60-69 years	69
Other_respiratory_diseases	R	R-Oth	2910090	2366753	70+ years	70
Other_respiratory_diseases	R	R-Oth	2910090	2366753	70+ years	75
